code,sampling_date,sample_description,sample_description_old,planting_date,lat,long,toc,soc_stock,soc_stock_unit,depth,bd,LC1_Desc
36062262,2018-06-28,80c00aca-f38f-46d1-a6ad-a80e66da2a24,bd8ed9ec-f294-4f70-b06e-270a65b2ce60,2015-06-28,43.08903667,1.221113239,24.6,25.694566323600004,tC/acre,0.2,1.2905,Grassland without tree/shrub cover
36062860,2018-09-07,c2c2bc45-7851-4bb0-9dcd-1d9c36a6aee6,f5d58637-c889-4be1-8433-84696976cdff,2015-09-07,48.43000264,0.310324131,22.2,20.27695390440001,tC/acre,0.2,1.1285,Grassland without tree/shrub cover
36062928,2018-07-31,35c2e775-0d56-4122-8223-47e7573dcbb0,7d732246-1331-4a82-b37b-641c7a40356c,2015-07-31,49.03555668,0.190905804,44.9,42.882147304000014,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36083178,2018-06-04,81498ae6-ba65-41c3-a7c9-5b86bc080cdb,ec180c64-b236-4360-9b4a-d1dbee021a4d,2015-06-04,51.26162635,-0.253343128,35.9,34.7515199408,tC/acre,0.2,1.1960000000000002,Grassland without tree/shrub cover
36122898,2018-08-10,08f4656e-bd3d-4013-b20b-623bd4a45bda,3c6b8023-892f-47c7-9575-54697eadc81a,2015-08-10,48.77554183,0.325068394,24.7,21.710756402400005,tC/acre,0.2,1.086,Grassland without tree/shrub cover
36122992,2018-07-03,6192c2a4-65b9-4d10-9afb-a501c1c38cb2,94275e12-d489-4e55-ac9b-541042eddc96,2015-07-03,49.61243186,0.157469607,15.4,14.707907984000006,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36142824,2018-08-23,ef10ef1a-d5c2-498f-99a6-99f0e2d8339c,2e497539-2e86-4b50-81ad-8e3dd98a0a26,2015-08-23,48.11859168,0.478741244,41.3,43.3214744256,tC/acre,0.2,1.2959999999999998,Grassland without tree/shrub cover
36142896,2018-08-10,d2464456-29f5-4632-8cd4-78438f4c56ac,8cbe6833-edc8-4167-9935-07cdb895e0f3,2015-08-10,48.7600817,0.355560416,35.1,33.52256949600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36143134,2018-06-14,12d0b3a8-f0f1-45f3-aef4-fc5873066cfc,4d9c15d1-dbee-44e1-90a7-26a38d17847a,2015-06-14,50.87800628,-0.081757371,72.0,68.76424512000001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36162564,2018-07-16,46e8f3bf-4c11-4f31-8fc6-2ee30a3a04fe,d90f704d-9915-4611-a716-fffd144380df,2015-07-16,45.80105756,0.917862899,12.8,12.224754688000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36163144,2018-06-14,7f719e8f-804d-4f2f-b5f5-27969dd23a29,d626dcf3-29b0-459c-bf9a-6fa575e5553d,2015-06-14,50.96938599,-0.072973935,28.1,26.83715677600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36182452,2018-07-20,8061c87a-9f4c-4216-ad0c-f3eac1ab91ff,d3159d96-eb81-4319-a9fc-56dce1b5c32b,2015-07-20,44.80222043,1.10689278,46.5,44.41024164000001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36182542,2018-08-08,915d8713-eb8f-4601-93cb-cd74a76dc7de,e8ff372c-6e33-430d-b141-3ee77d646c6a,2015-08-08,45.60670014,0.976135522,29.9,28.556262904000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36183136,2018-06-15,2bc15444-265f-44ef-83f0-1672651de839,65be72cf-0df4-4092-86b3-5775245e1266,2015-06-15,50.90071975,-0.029234627,37.1,35.43268741600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36183172,2018-06-01,efe8d0d8-3a6b-4927-904d-420a70888a2f,524a3447-8712-4d90-b92b-e6e5f10bf5ce,2015-06-01,51.22078624,-0.099415736,45.1,43.07315909600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36202438,2018-07-23,efbf6be9-c82f-4e7a-9a30-f48c35068db1,e7a6c9d7-77bb-4928-b8eb-88e5dc32a2f5,2015-07-23,44.67915137,1.151834032,22.5,21.488826600000007,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36202514,2018-05-25,0c7186f2-8222-448c-a941-c778fe2ee102,b28e4dc0-3d98-4cc0-a9fb-dd69edf0ed54,2015-05-25,45.35865439,1.042692523,30.8,28.904778487200005,tC/acre,0.2,1.1595,Grassland without tree/shrub cover
36202856,2018-07-23,06fa9774-c1c1-4236-bb20-2a95fda13f1d,05f05d5b-e9f2-41c5-a0ff-9f363684ba6c,2015-07-23,48.41070604,0.504948077,56.4,53.865325344000006,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36202996,2018-06-13,242bd8e0-d360-4f82-af68-4eb48c93cbe2,64e8e731-d8b2-466f-853d-119e995bf104,2015-06-13,49.65760057,0.26013699,20.0,19.1011792,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36203536,2018-08-21,0637daa3-01ae-4373-81a5-8c78fa6acd5e,c3bc1c74-d81a-4259-8080-a98dc478f623,2015-08-21,54.45526387,-0.852576481,49.8,37.2434144544,tC/acre,0.2,0.924,Grassland without tree/shrub cover
36222614,2018-06-19,6839e679-723f-47bd-a2ff-313cbddaa7a8,4ca700c7-fd26-4885-baef-7d8c61d5e2bf,2015-06-19,46.25420817,0.919382842,23.5,22.443885560000005,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36242590,2018-07-10,963a284e-8c8a-47b9-8f36-9dd73349f8c1,74eb9f1d-a874-421c-a2a3-ca3dba8641dc,2015-07-10,46.04205005,0.981299183,23.2,22.157367872000005,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36243486,2018-08-17,45106e32-1ed1-4388-941e-5e96a4ba12b3,3b24a505-36b5-4924-b581-d9c92e46320f,2015-08-17,54.01707063,-0.676139071,72.7,69.43278639200001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36282504,2018-04-30,10b00759-73c2-4f9b-ba92-bb072391293a,b02c17a6-bd1b-4750-8dd5-9a91c98c81b6,2015-04-30,45.27785367,1.158484004,26.5,23.228571714,tC/acre,0.2,1.083,Grassland without tree/shrub cover
36282598,2018-06-22,aa230320-1e86-4f1c-b91f-f632a3cfea7a,2a4bcd1c-554e-4537-95e5-a5b2499e5a0a,2015-06-22,46.11786017,1.020675664,17.8,17.000049488000005,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36282894,2018-07-26,be76ae2a-b1d5-49b4-a2bd-963c0ad01eea,016c3697-67d2-4e6b-9663-5254f0494d87,2015-07-26,48.75854709,0.548059212,23.3,22.252873768000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36282966,2018-07-23,6b341350-cb86-413d-b282-213378c7658f,afc7a1f4-6ddf-4834-9945-cf54d5623c24,2015-07-23,49.39992597,0.42333275,38.9,37.151793544,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36302530,2018-08-14,d6f2ea99-debf-4007-9109-b57ca60bb91c,79fe071f-710d-4d52-8dd6-05fbc2a3b5bb,2015-08-14,45.51240791,1.146333235,18.1,18.5757348976,tC/acre,0.2,1.268,Grassland without tree/shrub cover
36302560,2018-07-18,6abc358d-d007-485d-b87e-28093e6184ac,b64baead-4c53-4008-ae0c-4a3e8b5d8c39,2015-07-18,45.78052149,1.102590153,14.5,13.848354920000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36302578,2018-07-11,825b3500-8fef-4aff-9dbe-4b3a46f61174,e6d24300-8fcf-4017-8e8c-b4f415e61d61,2015-07-11,45.94135481,1.076074601,26.2,25.022544752000005,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36303142,2018-05-17,59f7cb95-8049-468f-9c5e-9cf01de5c8fe,439e6311-4be7-4d0a-932f-e86ce2ab2b45,2015-05-17,50.96871962,0.128629936,20.7,22.5676385388,tC/acre,0.2,1.347,Grassland without tree/shrub cover
36303160,2018-05-24,e138aa21-4621-4541-8c4f-cd7d9543c9bd,27f4ebea-ea9c-478a-84a1-493b43a040de,2015-05-24,51.12881462,0.094162752,34.7,34.74140279080001,tC/acre,0.2,1.237,Grassland without tree/shrub cover
36322428,2018-06-14,6c09572c-342d-4f51-a38b-69dfea67dbb9,597cd4b6-d345-4f76-ac8e-66a55b567704,2015-06-14,44.60236016,1.31599236,26.8,25.59558012800001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36322504,2018-06-25,d4a036c0-e91d-4eec-9261-1a798226bec3,6b046ef8-df7e-4f48-9c48-41c429087f97,2015-06-25,45.28210711,1.209109799,21.9,24.017709414,tC/acre,0.2,1.355,Temporary grassland
36322774,2018-10-23,9b356dc0-0413-4cb3-baf3-4cee019586f4,0febe240-4173-431b-b88f-577b4fc21431,2015-10-23,47.69325944,0.800052699,15.9,15.185437464000003,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36382514,2018-06-25,1bb9fe5b-8f82-4a99-86b4-33e21c83a164,e9111738-592a-45d2-874a-3ec9dd4bdbb2,2015-06-25,45.37785817,1.270862583,38.1,30.821654663400004,tC/acre,0.2,0.9995,Grassland without tree/shrub cover
36382568,2018-07-17,1c796150-8df6-487e-8bc0-c39296231ceb,ff65785c-f0b5-4768-94a4-0605c5841321,2015-07-17,45.86056721,1.193138142,74.0,50.250669992000006,tC/acre,0.2,0.839,Grassland without tree/shrub cover
36402614,2018-06-15,2eec72cc-729d-46ca-b747-20685909eec4,384415bd-73c0-44bb-9662-655135450f07,2015-06-15,46.27372445,1.151273136,18.0,17.191061280000003,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36462594,2018-06-27,b5a18e5b-7723-4a81-a0b7-5a312df4b6fa,f0173336-3bfc-4ff8-8993-4ada67df2b85,2015-06-27,46.1014044,1.25784011,17.5,16.713531800000005,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36462652,2018-04-30,92777a97-fe52-4549-8193-1ac892a0b480,d97fae7a-c949-46ab-9b12-00b2b09cb341,2015-04-30,46.61958989,1.172354431,20.8,22.1884477568,tC/acre,0.2,1.318,Grassland without tree/shrub cover
36482614,2018-06-15,c95583a4-78ae-4d0f-b45a-c66f5e3d1273,0920f907-0d98-485a-8485-4e38452edaf3,2015-06-15,46.28223709,1.254383947,17.6,16.809037696000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36483340,2018-10-11,659d31c1-1601-4dc3-89f4-c2351db31d74,de28b45c-cd1c-4ea3-ba75-1e162a4efc5d,2015-10-11,52.75118064,-0.003219756,27.6,26.359627296000006,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36502504,2018-07-10,f29e97cd-da49-43c0-bda9-831f3c84624e,a7faf394-dbdb-475d-9e24-aad90da298f1,2015-07-10,45.30094672,1.437011752,33.1,31.61245157600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36502698,2018-06-07,bea8ea39-f9f8-49c8-b7ae-9a8a0adfc27f,6ac8470f-3ebf-4c71-a72e-9ed0e8a8bdca,2015-06-07,47.03468452,1.155294101,13.0,12.86294451,tC/acre,0.2,1.2225,Grassland without tree/shrub cover
36503184,2018-05-14,73428fd7-eefd-4322-be5f-f998838f2b66,74eb0501-d629-462f-8cb8-1bb86360e7c9,2015-05-14,51.36633231,0.332668426,34.9,33.331557704000005,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36542470,2018-06-21,c4c234ba-bb60-4f32-a5bc-cdd86b1b1b4d,9643ba47-5053-4d65-b38b-d62fecea6f83,2015-06-21,45.00088382,1.534419479,36.8,28.5041393472,tC/acre,0.2,0.957,Grassland without tree/shrub cover
36542974,2018-06-27,edd02468-e2da-48c4-a0a4-2c88ed8e0c28,0151ba27-f7b2-4c7a-8266-1801a2b9a155,2015-06-27,49.50104638,0.765575747,66.2,63.22490315200002,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36562280,2018-05-19,0dac0c70-f013-48e8-88e3-a4ad5c026d01,7c26fad8-64b6-468b-8d83-6542aebbad06,2015-05-19,43.30122114,1.808253021,24.8,29.5767191216,tC/acre,0.2,1.4735,Grassland without tree/shrub cover
36582596,2018-05-07,8972b55b-7879-4631-9d23-2092e182854d,b187cb1a-5102-48f7-96e9-4e337b6c7041,2015-05-07,46.1318536,1.409184494,47.0,35.891196654000005,tC/acre,0.2,0.9435,Grassland without tree/shrub cover
36602258,2018-05-19,edaf7da5-7d4d-4ee7-bbe0-6de2d0d182ba,4382889c-c28c-4bb3-8f64-e78605ac3232,2015-05-19,43.10788329,1.884593534,27.0,25.524355392,tC/acre,0.2,1.168,Grassland without tree/shrub cover
36602384,2018-05-23,492a86fc-738c-4b15-8fa4-14b1dd7c91f4,ab008722-9fb6-4402-a1d6-0fda0b188dd3,2015-05-23,44.23705412,1.72431494,28.0,25.801160616,tC/acre,0.2,1.1385,Grassland without tree/shrub cover
36602546,2018-07-31,691498a3-3496-410d-8228-0089b72cf5fc,4cf60dee-5f9c-44f6-98a8-88a9491dba0d,2015-07-31,45.68687559,1.505517326,48.5,38.86199658,tC/acre,0.2,0.99,Grassland without tree/shrub cover
36602618,2018-06-14,6dddcb64-a918-453a-9bc2-82c0e3ba9cb8,350a63f7-e209-4fab-85ee-08063be650de,2015-06-14,46.33057023,1.403345654,35.2,27.96283135360001,tC/acre,0.2,0.9815,Grassland without tree/shrub cover
36643156,2018-05-08,34188ea6-6022-4581-a1dc-c85c37bbfe69,4e314977-1674-458e-938d-06c4b8db0668,2015-05-08,51.13352547,0.583825266,38.6,37.2245560868,tC/acre,0.2,1.1915,Grassland without tree/shrub cover
36663142,2018-05-08,973bc61c-ee38-424e-bf1b-0bc6935a5114,93810bfd-e9f7-4aae-b5b6-5ed0622c18ed,2015-05-08,51.01118131,0.637641766,67.2,64.17996211200003,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36702348,2018-07-03,ca2e3fb6-fcc6-4b1d-9211-751f17a82de3,0e59c608-a8ce-4350-a2a0-4bfcc71a66e1,2015-07-03,43.92439079,1.894624814,16.6,15.853978736000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
36702442,2018-06-19,4a16f046-dc3f-4a03-9689-bf22c1b3d719,cb3f3512-b4e9-4751-a77e-2dcd8a1280e0,2015-06-19,44.76635863,1.773163261,87.5,62.95902445,tC/acre,0.2,0.889,Grassland without tree/shrub cover
