code,sampling_date,local_path
35342068,2015-06-17,../embeddings/output/store_location_test_script_lucas_toc/35342068_2015-06-17.csv
35342564,2015-08-02,../embeddings/output/store_location_test_script_lucas_toc/35342564_2015-08-02.csv
35342964,2015-08-01,../embeddings/output/store_location_test_script_lucas_toc/35342964_2015-08-01.csv
35343680,2015-06-04,../embeddings/output/store_location_test_script_lucas_toc/35343680_2015-06-04.csv
35362710,2015-07-13,../embeddings/output/store_location_test_script_lucas_toc/35362710_2015-07-13.csv
35382238,2015-05-17,../embeddings/output/store_location_test_script_lucas_toc/35382238_2015-05-17.csv
35382252,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/35382252_2015-06-14.csv
35382360,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/35382360_2015-06-12.csv
35382378,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/35382378_2015-05-28.csv
35382454,2015-05-30,../embeddings/output/store_location_test_script_lucas_toc/35382454_2015-05-30.csv
35382688,2015-07-05,../embeddings/output/store_location_test_script_lucas_toc/35382688_2015-07-05.csv
35382858,2015-08-12,../embeddings/output/store_location_test_script_lucas_toc/35382858_2015-08-12.csv
35382886,2015-08-15,../embeddings/output/store_location_test_script_lucas_toc/35382886_2015-08-15.csv
35382904,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/35382904_2015-07-16.csv
35382936,2015-07-26,../embeddings/output/store_location_test_script_lucas_toc/35382936_2015-07-26.csv
35402092,2015-09-02,../embeddings/output/store_location_test_script_lucas_toc/35402092_2015-09-02.csv
35402098,2015-08-31,../embeddings/output/store_location_test_script_lucas_toc/35402098_2015-08-31.csv
35402214,2015-07-14,../embeddings/output/store_location_test_script_lucas_toc/35402214_2015-07-14.csv
35402314,2015-05-30,../embeddings/output/store_location_test_script_lucas_toc/35402314_2015-05-30.csv
35402488,2015-07-18,../embeddings/output/store_location_test_script_lucas_toc/35402488_2015-07-18.csv
35402632,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/35402632_2015-06-05.csv
35402926,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/35402926_2015-07-23.csv
35403496,2015-06-19,../embeddings/output/store_location_test_script_lucas_toc/35403496_2015-06-19.csv
35403654,2015-06-19,../embeddings/output/store_location_test_script_lucas_toc/35403654_2015-06-19.csv
35403664,2015-06-18,../embeddings/output/store_location_test_script_lucas_toc/35403664_2015-06-18.csv
35422050,2015-05-20,../embeddings/output/store_location_test_script_lucas_toc/35422050_2015-05-20.csv
35422288,2015-05-30,../embeddings/output/store_location_test_script_lucas_toc/35422288_2015-05-30.csv
35422410,2015-06-07,../embeddings/output/store_location_test_script_lucas_toc/35422410_2015-06-07.csv
35422756,2015-06-03,../embeddings/output/store_location_test_script_lucas_toc/35422756_2015-06-03.csv
35423508,2015-07-12,../embeddings/output/store_location_test_script_lucas_toc/35423508_2015-07-12.csv
35442118,2015-07-05,../embeddings/output/store_location_test_script_lucas_toc/35442118_2015-07-05.csv
35442124,2015-07-05,../embeddings/output/store_location_test_script_lucas_toc/35442124_2015-07-05.csv
35442424,2015-06-20,../embeddings/output/store_location_test_script_lucas_toc/35442424_2015-06-20.csv
35442636,2015-07-24,../embeddings/output/store_location_test_script_lucas_toc/35442636_2015-07-24.csv
35442676,2015-07-25,../embeddings/output/store_location_test_script_lucas_toc/35442676_2015-07-25.csv
35443698,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/35443698_2015-05-22.csv
35443846,2015-07-19,../embeddings/output/store_location_test_script_lucas_toc/35443846_2015-07-19.csv
35462080,2015-06-16,../embeddings/output/store_location_test_script_lucas_toc/35462080_2015-06-16.csv
35462116,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/35462116_2015-05-22.csv
35462290,2015-06-13,../embeddings/output/store_location_test_script_lucas_toc/35462290_2015-06-13.csv
35482240,2015-05-17,../embeddings/output/store_location_test_script_lucas_toc/35482240_2015-05-17.csv
35482460,2015-05-30,../embeddings/output/store_location_test_script_lucas_toc/35482460_2015-05-30.csv
35483636,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/35483636_2015-06-12.csv
35483702,2015-05-17,../embeddings/output/store_location_test_script_lucas_toc/35483702_2015-05-17.csv
35502308,2015-05-29,../embeddings/output/store_location_test_script_lucas_toc/35502308_2015-05-29.csv
35502398,2015-06-08,../embeddings/output/store_location_test_script_lucas_toc/35502398_2015-06-08.csv
35502722,2015-07-27,../embeddings/output/store_location_test_script_lucas_toc/35502722_2015-07-27.csv
35503478,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/35503478_2015-06-14.csv
35503514,2015-07-12,../embeddings/output/store_location_test_script_lucas_toc/35503514_2015-07-12.csv
35503892,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/35503892_2015-05-23.csv
35522406,2015-06-08,../embeddings/output/store_location_test_script_lucas_toc/35522406_2015-06-08.csv
35522626,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/35522626_2015-06-05.csv
35522766,2015-06-08,../embeddings/output/store_location_test_script_lucas_toc/35522766_2015-06-08.csv
35522856,2015-08-16,../embeddings/output/store_location_test_script_lucas_toc/35522856_2015-08-16.csv
35523504,2015-06-19,../embeddings/output/store_location_test_script_lucas_toc/35523504_2015-06-19.csv
35523608,2015-09-13,../embeddings/output/store_location_test_script_lucas_toc/35523608_2015-09-13.csv
35523634,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/35523634_2015-06-12.csv
35524004,2015-06-20,../embeddings/output/store_location_test_script_lucas_toc/35524004_2015-06-20.csv
35542332,2015-06-25,../embeddings/output/store_location_test_script_lucas_toc/35542332_2015-06-25.csv
35542512,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/35542512_2015-06-15.csv
35542908,2015-08-02,../embeddings/output/store_location_test_script_lucas_toc/35542908_2015-08-02.csv
35562198,2015-07-15,../embeddings/output/store_location_test_script_lucas_toc/35562198_2015-07-15.csv
35562300,2015-05-29,../embeddings/output/store_location_test_script_lucas_toc/35562300_2015-05-29.csv
35562570,2015-06-29,../embeddings/output/store_location_test_script_lucas_toc/35562570_2015-06-29.csv
35563488,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/35563488_2015-06-15.csv
35563894,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/35563894_2015-05-22.csv
35563912,2015-05-21,../embeddings/output/store_location_test_script_lucas_toc/35563912_2015-05-21.csv
35582116,2015-06-21,../embeddings/output/store_location_test_script_lucas_toc/35582116_2015-06-21.csv
35582326,2015-06-26,../embeddings/output/store_location_test_script_lucas_toc/35582326_2015-06-26.csv
35582398,2015-06-08,../embeddings/output/store_location_test_script_lucas_toc/35582398_2015-06-08.csv
35582524,2015-07-12,../embeddings/output/store_location_test_script_lucas_toc/35582524_2015-07-12.csv
35583622,2015-10-04,../embeddings/output/store_location_test_script_lucas_toc/35583622_2015-10-04.csv
35583996,2015-06-18,../embeddings/output/store_location_test_script_lucas_toc/35583996_2015-06-18.csv
35602122,2015-06-28,../embeddings/output/store_location_test_script_lucas_toc/35602122_2015-06-28.csv
35602698,2015-09-26,../embeddings/output/store_location_test_script_lucas_toc/35602698_2015-09-26.csv
35603400,2015-10-23,../embeddings/output/store_location_test_script_lucas_toc/35603400_2015-10-23.csv
35622928,2015-07-21,../embeddings/output/store_location_test_script_lucas_toc/35622928_2015-07-21.csv
35642110,2015-06-03,../embeddings/output/store_location_test_script_lucas_toc/35642110_2015-06-03.csv
35643196,2015-04-25,../embeddings/output/store_location_test_script_lucas_toc/35643196_2015-04-25.csv
35662046,2015-05-27,../embeddings/output/store_location_test_script_lucas_toc/35662046_2015-05-27.csv
35662424,2015-06-21,../embeddings/output/store_location_test_script_lucas_toc/35662424_2015-06-21.csv
35662582,2015-06-22,../embeddings/output/store_location_test_script_lucas_toc/35662582_2015-06-22.csv
35662708,2015-09-26,../embeddings/output/store_location_test_script_lucas_toc/35662708_2015-09-26.csv
35662844,2015-08-14,../embeddings/output/store_location_test_script_lucas_toc/35662844_2015-08-14.csv
35662888,2015-08-08,../embeddings/output/store_location_test_script_lucas_toc/35662888_2015-08-08.csv
35663500,2015-06-27,../embeddings/output/store_location_test_script_lucas_toc/35663500_2015-06-27.csv
35663630,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/35663630_2015-06-12.csv
35682398,2015-06-13,../embeddings/output/store_location_test_script_lucas_toc/35682398_2015-06-13.csv
35702222,2015-07-07,../embeddings/output/store_location_test_script_lucas_toc/35702222_2015-07-07.csv
35702456,2015-08-02,../embeddings/output/store_location_test_script_lucas_toc/35702456_2015-08-02.csv
35703180,2015-05-16,../embeddings/output/store_location_test_script_lucas_toc/35703180_2015-05-16.csv
35722638,2015-10-09,../embeddings/output/store_location_test_script_lucas_toc/35722638_2015-10-09.csv
35742112,2015-06-22,../embeddings/output/store_location_test_script_lucas_toc/35742112_2015-06-22.csv
35742184,2015-08-12,../embeddings/output/store_location_test_script_lucas_toc/35742184_2015-08-12.csv
35743146,2015-08-21,../embeddings/output/store_location_test_script_lucas_toc/35743146_2015-08-21.csv
35743470,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/35743470_2015-07-11.csv
35762800,2015-06-22,../embeddings/output/store_location_test_script_lucas_toc/35762800_2015-06-22.csv
35782284,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/35782284_2015-07-23.csv
35782360,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/35782360_2015-05-23.csv
35782882,2015-08-06,../embeddings/output/store_location_test_script_lucas_toc/35782882_2015-08-06.csv
35783904,2015-08-10,../embeddings/output/store_location_test_script_lucas_toc/35783904_2015-08-10.csv
35802100,2015-06-02,../embeddings/output/store_location_test_script_lucas_toc/35802100_2015-06-02.csv
35822566,2015-07-09,../embeddings/output/store_location_test_script_lucas_toc/35822566_2015-07-09.csv
35822836,2015-10-16,../embeddings/output/store_location_test_script_lucas_toc/35822836_2015-10-16.csv
35823214,2015-05-18,../embeddings/output/store_location_test_script_lucas_toc/35823214_2015-05-18.csv
35842082,2015-06-03,../embeddings/output/store_location_test_script_lucas_toc/35842082_2015-06-03.csv
35842502,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/35842502_2015-05-24.csv
35842892,2015-08-08,../embeddings/output/store_location_test_script_lucas_toc/35842892_2015-08-08.csv
35843162,2015-08-16,../embeddings/output/store_location_test_script_lucas_toc/35843162_2015-08-16.csv
35843846,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/35843846_2015-07-10.csv
35882060,2015-09-02,../embeddings/output/store_location_test_script_lucas_toc/35882060_2015-09-02.csv
35882514,2015-05-30,../embeddings/output/store_location_test_script_lucas_toc/35882514_2015-05-30.csv
35882802,2015-06-23,../embeddings/output/store_location_test_script_lucas_toc/35882802_2015-06-23.csv
35883900,2015-08-09,../embeddings/output/store_location_test_script_lucas_toc/35883900_2015-08-09.csv
35902584,2015-06-22,../embeddings/output/store_location_test_script_lucas_toc/35902584_2015-06-22.csv
35922558,2015-07-09,../embeddings/output/store_location_test_script_lucas_toc/35922558_2015-07-09.csv
35922706,2015-05-31,../embeddings/output/store_location_test_script_lucas_toc/35922706_2015-05-31.csv
35922760,2015-07-04,../embeddings/output/store_location_test_script_lucas_toc/35922760_2015-07-04.csv
35923246,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/35923246_2015-06-12.csv
35923894,2015-08-23,../embeddings/output/store_location_test_script_lucas_toc/35923894_2015-08-23.csv
35942062,2015-06-09,../embeddings/output/store_location_test_script_lucas_toc/35942062_2015-06-09.csv
35942416,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/35942416_2015-07-11.csv
35942566,2015-07-04,../embeddings/output/store_location_test_script_lucas_toc/35942566_2015-07-04.csv
35942898,2015-07-19,../embeddings/output/store_location_test_script_lucas_toc/35942898_2015-07-19.csv
35962540,2015-07-03,../embeddings/output/store_location_test_script_lucas_toc/35962540_2015-07-03.csv
35962590,2015-05-31,../embeddings/output/store_location_test_script_lucas_toc/35962590_2015-05-31.csv
35962788,2015-06-29,../embeddings/output/store_location_test_script_lucas_toc/35962788_2015-06-29.csv
35982366,2015-05-31,../embeddings/output/store_location_test_script_lucas_toc/35982366_2015-05-31.csv
35982532,2015-06-21,../embeddings/output/store_location_test_script_lucas_toc/35982532_2015-06-21.csv
35982712,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/35982712_2015-07-10.csv
36002386,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/36002386_2015-05-25.csv
36002398,2015-06-01,../embeddings/output/store_location_test_script_lucas_toc/36002398_2015-06-01.csv
36002584,2015-06-23,../embeddings/output/store_location_test_script_lucas_toc/36002584_2015-06-23.csv
36022744,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/36022744_2015-06-14.csv
36023158,2015-06-07,../embeddings/output/store_location_test_script_lucas_toc/36023158_2015-06-07.csv
36042956,2015-07-27,../embeddings/output/store_location_test_script_lucas_toc/36042956_2015-07-27.csv
36043406,2015-09-03,../embeddings/output/store_location_test_script_lucas_toc/36043406_2015-09-03.csv
36062060,2015-06-03,../embeddings/output/store_location_test_script_lucas_toc/36062060_2015-06-03.csv
36062262,2015-06-28,../embeddings/output/store_location_test_script_lucas_toc/36062262_2015-06-28.csv
36062860,2015-09-07,../embeddings/output/store_location_test_script_lucas_toc/36062860_2015-09-07.csv
36062928,2015-07-31,../embeddings/output/store_location_test_script_lucas_toc/36062928_2015-07-31.csv
36083178,2015-06-04,../embeddings/output/store_location_test_script_lucas_toc/36083178_2015-06-04.csv
36122332,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/36122332_2015-05-25.csv
36122898,2015-08-10,../embeddings/output/store_location_test_script_lucas_toc/36122898_2015-08-10.csv
36122992,2015-07-03,../embeddings/output/store_location_test_script_lucas_toc/36122992_2015-07-03.csv
36142824,2015-08-23,../embeddings/output/store_location_test_script_lucas_toc/36142824_2015-08-23.csv
36142896,2015-08-10,../embeddings/output/store_location_test_script_lucas_toc/36142896_2015-08-10.csv
36143134,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/36143134_2015-06-14.csv
36162060,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/36162060_2015-06-15.csv
36162564,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/36162564_2015-07-16.csv
36163144,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/36163144_2015-06-14.csv
36182386,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/36182386_2015-06-06.csv
36182452,2015-07-20,../embeddings/output/store_location_test_script_lucas_toc/36182452_2015-07-20.csv
36182542,2015-08-08,../embeddings/output/store_location_test_script_lucas_toc/36182542_2015-08-08.csv
36183136,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/36183136_2015-06-15.csv
36183172,2015-06-01,../embeddings/output/store_location_test_script_lucas_toc/36183172_2015-06-01.csv
36202064,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/36202064_2015-06-15.csv
36202438,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/36202438_2015-07-23.csv
36202514,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/36202514_2015-05-25.csv
36202718,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/36202718_2015-06-06.csv
36202856,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/36202856_2015-07-23.csv
36202996,2015-06-13,../embeddings/output/store_location_test_script_lucas_toc/36202996_2015-06-13.csv
36203536,2015-08-21,../embeddings/output/store_location_test_script_lucas_toc/36203536_2015-08-21.csv
36222614,2015-06-19,../embeddings/output/store_location_test_script_lucas_toc/36222614_2015-06-19.csv
36242402,2015-08-16,../embeddings/output/store_location_test_script_lucas_toc/36242402_2015-08-16.csv
36242590,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/36242590_2015-07-10.csv
36243140,2015-06-11,../embeddings/output/store_location_test_script_lucas_toc/36243140_2015-06-11.csv
36243486,2015-08-17,../embeddings/output/store_location_test_script_lucas_toc/36243486_2015-08-17.csv
36262350,2015-06-07,../embeddings/output/store_location_test_script_lucas_toc/36262350_2015-06-07.csv
36282504,2015-04-30,../embeddings/output/store_location_test_script_lucas_toc/36282504_2015-04-30.csv
36282598,2015-06-22,../embeddings/output/store_location_test_script_lucas_toc/36282598_2015-06-22.csv
36282894,2015-07-26,../embeddings/output/store_location_test_script_lucas_toc/36282894_2015-07-26.csv
36282966,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/36282966_2015-07-23.csv
36302074,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/36302074_2015-06-15.csv
36302530,2015-08-14,../embeddings/output/store_location_test_script_lucas_toc/36302530_2015-08-14.csv
36302560,2015-07-18,../embeddings/output/store_location_test_script_lucas_toc/36302560_2015-07-18.csv
36302578,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/36302578_2015-07-11.csv
36303142,2015-05-17,../embeddings/output/store_location_test_script_lucas_toc/36303142_2015-05-17.csv
36303160,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/36303160_2015-05-24.csv
36322428,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/36322428_2015-06-14.csv
36322504,2015-06-25,../embeddings/output/store_location_test_script_lucas_toc/36322504_2015-06-25.csv
36322774,2015-10-23,../embeddings/output/store_location_test_script_lucas_toc/36322774_2015-10-23.csv
36342604,2015-06-23,../embeddings/output/store_location_test_script_lucas_toc/36342604_2015-06-23.csv
36382078,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/36382078_2015-07-23.csv
36382514,2015-06-25,../embeddings/output/store_location_test_script_lucas_toc/36382514_2015-06-25.csv
36382568,2015-07-17,../embeddings/output/store_location_test_script_lucas_toc/36382568_2015-07-17.csv
36402614,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/36402614_2015-06-15.csv
36462594,2015-06-27,../embeddings/output/store_location_test_script_lucas_toc/36462594_2015-06-27.csv
36462652,2015-04-30,../embeddings/output/store_location_test_script_lucas_toc/36462652_2015-04-30.csv
36482614,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/36482614_2015-06-15.csv
36483340,2015-10-11,../embeddings/output/store_location_test_script_lucas_toc/36483340_2015-10-11.csv
36502504,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/36502504_2015-07-10.csv
36502698,2015-06-07,../embeddings/output/store_location_test_script_lucas_toc/36502698_2015-06-07.csv
36503184,2015-05-14,../embeddings/output/store_location_test_script_lucas_toc/36503184_2015-05-14.csv
36542470,2015-06-21,../embeddings/output/store_location_test_script_lucas_toc/36542470_2015-06-21.csv
36542974,2015-06-27,../embeddings/output/store_location_test_script_lucas_toc/36542974_2015-06-27.csv
36562280,2015-05-19,../embeddings/output/store_location_test_script_lucas_toc/36562280_2015-05-19.csv
36582596,2015-05-07,../embeddings/output/store_location_test_script_lucas_toc/36582596_2015-05-07.csv
36602258,2015-05-19,../embeddings/output/store_location_test_script_lucas_toc/36602258_2015-05-19.csv
36602384,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/36602384_2015-05-23.csv
36602546,2015-07-31,../embeddings/output/store_location_test_script_lucas_toc/36602546_2015-07-31.csv
36602618,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/36602618_2015-06-14.csv
36603000,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/36603000_2015-05-25.csv
36642378,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/36642378_2015-05-22.csv
36643156,2015-05-08,../embeddings/output/store_location_test_script_lucas_toc/36643156_2015-05-08.csv
36663142,2015-05-08,../embeddings/output/store_location_test_script_lucas_toc/36663142_2015-05-08.csv
36702348,2015-07-03,../embeddings/output/store_location_test_script_lucas_toc/36702348_2015-07-03.csv
36702442,2015-06-19,../embeddings/output/store_location_test_script_lucas_toc/36702442_2015-06-19.csv
36702532,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/36702532_2015-07-10.csv
36703150,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/36703150_2015-06-12.csv
36722152,2015-08-23,../embeddings/output/store_location_test_script_lucas_toc/36722152_2015-08-23.csv
36722386,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/36722386_2015-05-23.csv
36742492,2015-05-09,../embeddings/output/store_location_test_script_lucas_toc/36742492_2015-05-09.csv
36742604,2015-09-17,../embeddings/output/store_location_test_script_lucas_toc/36742604_2015-09-17.csv
36763172,2015-05-02,../embeddings/output/store_location_test_script_lucas_toc/36763172_2015-05-02.csv
36782572,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/36782572_2015-05-24.csv
36782654,2015-08-13,../embeddings/output/store_location_test_script_lucas_toc/36782654_2015-08-13.csv
36782716,2015-06-28,../embeddings/output/store_location_test_script_lucas_toc/36782716_2015-06-28.csv
36822426,2015-06-04,../embeddings/output/store_location_test_script_lucas_toc/36822426_2015-06-04.csv
36822720,2015-09-07,../embeddings/output/store_location_test_script_lucas_toc/36822720_2015-09-07.csv
36842170,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/36842170_2015-05-24.csv
36842746,2015-09-05,../embeddings/output/store_location_test_script_lucas_toc/36842746_2015-09-05.csv
36862148,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/36862148_2015-07-16.csv
36862396,2015-08-13,../embeddings/output/store_location_test_script_lucas_toc/36862396_2015-08-13.csv
36882370,2015-07-03,../embeddings/output/store_location_test_script_lucas_toc/36882370_2015-07-03.csv
36882384,2015-08-20,../embeddings/output/store_location_test_script_lucas_toc/36882384_2015-08-20.csv
36882640,2015-07-12,../embeddings/output/store_location_test_script_lucas_toc/36882640_2015-07-12.csv
36922448,2015-08-20,../embeddings/output/store_location_test_script_lucas_toc/36922448_2015-08-20.csv
36942362,2015-07-03,../embeddings/output/store_location_test_script_lucas_toc/36942362_2015-07-03.csv
36962384,2015-08-19,../embeddings/output/store_location_test_script_lucas_toc/36962384_2015-08-19.csv
36982170,2015-07-13,../embeddings/output/store_location_test_script_lucas_toc/36982170_2015-07-13.csv
36982404,2015-08-08,../embeddings/output/store_location_test_script_lucas_toc/36982404_2015-08-08.csv
37002426,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/37002426_2015-06-06.csv
37002606,2015-09-10,../embeddings/output/store_location_test_script_lucas_toc/37002606_2015-09-10.csv
37022386,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/37022386_2015-05-28.csv
37022614,2015-09-10,../embeddings/output/store_location_test_script_lucas_toc/37022614_2015-09-10.csv
37042554,2015-09-18,../embeddings/output/store_location_test_script_lucas_toc/37042554_2015-09-18.csv
37062618,2015-09-14,../embeddings/output/store_location_test_script_lucas_toc/37062618_2015-09-14.csv
37082380,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/37082380_2015-05-28.csv
37082974,2015-06-18,../embeddings/output/store_location_test_script_lucas_toc/37082974_2015-06-18.csv
37102474,2015-07-18,../embeddings/output/store_location_test_script_lucas_toc/37102474_2015-07-18.csv
37102564,2015-09-18,../embeddings/output/store_location_test_script_lucas_toc/37102564_2015-09-18.csv
37122992,2015-07-30,../embeddings/output/store_location_test_script_lucas_toc/37122992_2015-07-30.csv
37182570,2015-09-19,../embeddings/output/store_location_test_script_lucas_toc/37182570_2015-09-19.csv
37202494,2015-07-19,../embeddings/output/store_location_test_script_lucas_toc/37202494_2015-07-19.csv
37202566,2015-09-20,../embeddings/output/store_location_test_script_lucas_toc/37202566_2015-09-20.csv
37202638,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/37202638_2015-07-11.csv
37222482,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/37222482_2015-06-05.csv
37223008,2015-05-07,../embeddings/output/store_location_test_script_lucas_toc/37223008_2015-05-07.csv
37242276,2015-06-18,../embeddings/output/store_location_test_script_lucas_toc/37242276_2015-06-18.csv
37242384,2015-07-30,../embeddings/output/store_location_test_script_lucas_toc/37242384_2015-07-30.csv
37242430,2015-07-03,../embeddings/output/store_location_test_script_lucas_toc/37242430_2015-07-03.csv
37242460,2015-07-17,../embeddings/output/store_location_test_script_lucas_toc/37242460_2015-07-17.csv
37242582,2015-09-25,../embeddings/output/store_location_test_script_lucas_toc/37242582_2015-09-25.csv
37242654,2015-10-08,../embeddings/output/store_location_test_script_lucas_toc/37242654_2015-10-08.csv
37242694,2015-06-27,../embeddings/output/store_location_test_script_lucas_toc/37242694_2015-06-27.csv
37262116,2015-06-25,../embeddings/output/store_location_test_script_lucas_toc/37262116_2015-06-25.csv
37262440,2015-05-31,../embeddings/output/store_location_test_script_lucas_toc/37262440_2015-05-31.csv
37262444,2015-07-03,../embeddings/output/store_location_test_script_lucas_toc/37262444_2015-07-03.csv
37262452,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/37262452_2015-07-10.csv
37262560,2015-10-12,../embeddings/output/store_location_test_script_lucas_toc/37262560_2015-10-12.csv
37282370,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/37282370_2015-07-23.csv
37282474,2015-07-18,../embeddings/output/store_location_test_script_lucas_toc/37282474_2015-07-18.csv
37282682,2015-06-29,../embeddings/output/store_location_test_script_lucas_toc/37282682_2015-06-29.csv
37282790,2015-08-27,../embeddings/output/store_location_test_script_lucas_toc/37282790_2015-08-27.csv
37302368,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/37302368_2015-07-23.csv
37302458,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/37302458_2015-07-11.csv
37302488,2015-06-13,../embeddings/output/store_location_test_script_lucas_toc/37302488_2015-06-13.csv
37302542,2015-10-11,../embeddings/output/store_location_test_script_lucas_toc/37302542_2015-10-11.csv
37303046,2015-07-17,../embeddings/output/store_location_test_script_lucas_toc/37303046_2015-07-17.csv
37322306,2015-06-24,../embeddings/output/store_location_test_script_lucas_toc/37322306_2015-06-24.csv
37322374,2015-07-24,../embeddings/output/store_location_test_script_lucas_toc/37322374_2015-07-24.csv
37323104,2015-06-22,../embeddings/output/store_location_test_script_lucas_toc/37323104_2015-06-22.csv
37362444,2015-07-02,../embeddings/output/store_location_test_script_lucas_toc/37362444_2015-07-02.csv
37362462,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/37362462_2015-07-11.csv
37362486,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/37362486_2015-06-05.csv
37362504,2015-06-10,../embeddings/output/store_location_test_script_lucas_toc/37362504_2015-06-10.csv
37362534,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/37362534_2015-05-23.csv
37362588,2015-10-09,../embeddings/output/store_location_test_script_lucas_toc/37362588_2015-10-09.csv
37382260,2015-08-03,../embeddings/output/store_location_test_script_lucas_toc/37382260_2015-08-03.csv
37382484,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/37382484_2015-06-05.csv
37382596,2015-10-03,../embeddings/output/store_location_test_script_lucas_toc/37382596_2015-10-03.csv
37382614,2015-07-07,../embeddings/output/store_location_test_script_lucas_toc/37382614_2015-07-07.csv
37382632,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/37382632_2015-07-10.csv
37402266,2015-08-03,../embeddings/output/store_location_test_script_lucas_toc/37402266_2015-08-03.csv
37402320,2015-06-27,../embeddings/output/store_location_test_script_lucas_toc/37402320_2015-06-27.csv
37402630,2015-07-06,../embeddings/output/store_location_test_script_lucas_toc/37402630_2015-07-06.csv
37422262,2015-08-03,../embeddings/output/store_location_test_script_lucas_toc/37422262_2015-08-03.csv
37422276,2015-06-16,../embeddings/output/store_location_test_script_lucas_toc/37422276_2015-06-16.csv
37422586,2015-10-10,../embeddings/output/store_location_test_script_lucas_toc/37422586_2015-10-10.csv
37423104,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/37423104_2015-05-25.csv
