code,sampling_date,sample_description,sample_description_old,planting_date,lat,long,toc,soc_stock,soc_stock_unit,depth,bd,LC1_Desc
28282042,2015-08-13,e42856ba-f3e1-4bfd-abd5-3e61503ea2eb,8f815019-72f8-4578-8319-c60e9e493a3c,2015-08-13,39.909509448,-7.543287973,18.8,15.241553922666668,tC/acre,0.2,1.0016666666666667,Grassland without tree/shrub cover
28321934,2015-06-13,6d319099-265c-4d24-ae0a-188218e0af8c,21e7aa63-30cf-499d-a7b0-26c891bf2513,2015-06-13,38.968122396,-7.239633354,28.1,26.83715677600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28322176,2015-05-27,c00e0580-0b6b-4914-9b55-7bf5e3c91555,fa47960b-ef4e-483f-952a-710c6a422346,2015-05-27,41.093211925,-7.832701865,10.4,9.932613184000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28361986,2015-05-17,cf79625f-75ba-438a-8c9c-7bd0565988c6,fcd2c417-c93b-441f-80b5-59f4d108b477,2015-05-17,39.433854555,-7.317192334,30.1,28.74727469600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28382362,2015-07-29,dbdd09e0-07da-45e9-b012-29a53e471c77,79edf755-5986-4056-b5de-866ca23dc0fd,2015-07-29,42.73245975,-8.255945099,12.4,14.687997432800003,tC/acre,0.2,1.4635,Temporary grassland
28401924,2015-06-13,c2e677f4-7015-402e-8d2a-13e35c00b6c1,ce112459-c102-4de8-ad36-c26523be8844,2015-06-13,38.89632325,-7.126242075,14.6,13.943860816000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28422424,2015-04-30,1a076041-77d5-4b39-8fb9-e6ff79ba9fc2,692af324-48a7-412b-ac82-54ce5582cee5,2015-04-30,43.28205369,-8.380353098,13.2,16.153770124799998,tC/acre,0.2,1.512,Temporary grassland
28482368,2015-07-25,47a86eeb-9330-41f6-9448-2d311a49bf94,d2a4c1c5-3577-44e1-b16b-99e3c71588ca,2015-07-25,42.806551651,-8.153230881,46.4,41.1037951456,tC/acre,0.2,1.0945,Temporary grassland
28542220,2015-07-31,24cbbf8f-4da4-4246-8773-d60f80734cf4,e935c268-fc62-4b71-bf98-f50c4954f035,2015-07-31,41.525079469,-7.68935918,71.2,68.00019795200002,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28542382,2015-07-25,8e4e99e1-07be-4782-bbec-adeb56ee2cb2,163ba54f-3093-41cc-afd6-4877d41acc51,2015-07-25,42.941765788,-8.119963987,76.4,72.96650454400002,tC/acre,0.2,1.1800000000000002,Temporary grassland
28562034,2015-08-06,b16a9a18-d385-424f-ba92-82d7cff42bd0,6364213c-edba-415d-91d3-ac23d46c2ec2,2015-08-06,39.896856046,-7.204226345,12.1,11.556213416000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28642160,2015-06-06,12143897-d53f-4835-afd6-c80b11b26817,433e6d33-8108-4d62-b983-361cb74f11ab,2015-06-06,41.019966519,-7.420534293,58.1,55.48892557600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28642250,2015-07-25,37123f82-75e9-4e83-ab1b-17b28392111c,47b98090-e4e8-4cf5-b1f4-039311641b5e,2015-07-25,41.808857993,-7.649593597,17.8,18.4263248264,tC/acre,0.2,1.279,Grassland without tree/shrub cover
28682298,2015-06-19,6b0d28c2-6bf5-4415-bb17-87a59398d1f8,a816f47d-5e1a-412d-b065-d3c9052113d4,2015-06-19,42.237478133,-7.727756212,18.9,18.050614344000003,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28682348,2015-07-30,ee2f5594-0540-4517-a1ef-c6b281e96010,b4d4bece-7fa9-4123-b815-735935260001,2015-07-30,42.674784988,-7.860664122,33.5,31.994475160000007,tC/acre,0.2,1.1800000000000002,Temporary grassland
28722000,2015-05-21,082f2df0-e84d-4817-ae59-f5b6b7363f19,c7730be9-e565-4368-acfc-a9c5361a9622,2015-05-21,39.630070692,-6.941258418,10.5,10.597512282000002,tC/acre,0.2,1.247,Grassland without tree/shrub cover
28722216,2015-04-30,0fef2694-1e7c-406a-b848-9fa6a21f7ef5,948f04e5-95f5-4ea6-b59b-79fdfb9aa99b,2015-04-30,41.527668571,-7.468518101,67.2,36.8218935168,tC/acre,0.2,0.677,Grassland without tree/shrub cover
28742340,2015-07-31,e484160f-a6b7-417d-87d0-8627261e0c0d,25f19a9a-2ab3-47c4-98a1-2b916614585c,2015-07-31,42.617585205,-7.767835052,18.7,23.005589728000004,tC/acre,0.2,1.52,Temporary grassland
28742344,2015-07-31,0ece2233-4a67-4c83-bb62-a59fdb8230a2,73478420-b59d-4699-84d5-ce0d29b25f0b,2015-07-31,42.652565094,-7.778508469,39.9,38.10685250400001,tC/acre,0.2,1.1800000000000002,Temporary grassland
28742448,2015-06-18,fe2a3d65-7cfc-46d0-a59e-0e6d94e060a7,1538b5c1-3bbe-48f7-aa78-b378cf3ce60f,2015-06-18,43.561058311,-8.062026983,45.1,30.771756879600005,tC/acre,0.2,0.843,Grassland without tree/shrub cover
28782298,2015-07-21,1f3f63ff-7032-4220-9b74-c69edbf9c538,99ed4bdb-d81d-42ed-adad-46c5f8270b22,2015-07-21,42.258532695,-7.609432384,48.8,30.827684484799995,tC/acre,0.2,0.7805,Grassland without tree/shrub cover
28782334,2015-05-24,00e8d501-0860-4c6f-8cb1-c3bbbcf1dcb7,52c0e2d0-480d-43ae-823a-6086b2e21750,2015-05-24,42.573566815,-7.704288061,27.5,24.383343215,tC/acre,0.2,1.0955,Grassland without tree/shrub cover
28782384,2015-05-16,f389193c-a471-49b5-aae1-ab9903cd4a21,9a5b6bc9-1cc9-4b28-b7bd-1d2ffed69e0b,2015-05-16,43.010739384,-7.838280925,26.9,25.691086024000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28842386,2015-05-16,3c356678-36d7-4a5e-9b4d-4712f23af02a,8230c265-78cf-40a8-95cb-d3bf3db3721b,2015-05-16,43.040973658,-7.771814422,45.1,43.07315909600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28882080,2015-07-22,fe599be6-bf62-4a29-85c3-dc5dd07b4c8d,2c0f4365-b209-4d07-a519-a64230cd2c5e,2015-07-22,40.366185098,-6.947443508,23.4,22.348379664000003,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28882422,2015-06-02,2387a281-2b5a-4c9b-be0c-bdbaf632ea51,9ebefd89-296d-4ec4-b6a1-92a6c466aba4,2015-06-02,43.364063993,-7.821491718,51.2,48.89901875200002,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28902018,2015-06-01,5d2adabe-09dd-4c5e-b71f-b4572949224e,695c7a0d-b917-4f9a-b550-053da71e06f8,2015-06-01,39.824525114,-6.778119257,20.3,19.387696888,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
28922404,2015-05-23,15c96d1c-1acc-42d2-ad47-d546063cebaf,9a40ab7c-9b23-4b9a-8854-54a15da34961,2015-05-23,43.215265125,-7.724443416,41.3,39.443935048,tC/acre,0.2,1.1800000000000002,Temporary grassland
28942306,2015-05-31,ecf69419-1262-48f7-9082-3b32a8ec6992,620d3a75-f2de-4355-81c7-45e7f75dbe3c,2015-05-31,42.362004212,-7.440723215,32.9,24.4048725102,tC/acre,0.2,0.9165,Grassland without tree/shrub cover
29002384,2015-05-26,aded029b-f063-4196-9a48-966d22eaf1b1,2cb1d60f-638b-47a0-a079-a45d3af2004e,2015-05-26,43.057249828,-7.57465414,41.3,20.958768877200004,tC/acre,0.2,0.627,Grassland without tree/shrub cover
29022398,2015-05-30,00c4ece6-6436-4a0b-8124-978509718a6c,bf93f756-db22-47a3-a349-c75f24575a37,2015-05-30,43.183897227,-7.588111904,52.2,49.85407771200001,tC/acre,0.2,1.1800000000000002,Temporary grassland
29061990,2015-05-21,fb8f5f75-9cf1-4ac2-b7fa-13bc3580b868,c7b953fc-e2fa-4701-b671-4d7226540d8b,2015-05-21,39.609376877,-6.531026492,11.4,12.2163372192,tC/acre,0.2,1.324,Grassland without tree/shrub cover
29082418,2015-05-27,b4a1e96e-ddf5-447b-9247-015f008808f2,639831a1-6f59-45e4-bcdb-5d8f9d21d1bc,2015-05-27,43.37139568,-7.569654223,50.5,35.232772532000006,tC/acre,0.2,0.862,Grassland without tree/shrub cover
29101954,2015-07-11,1a0fadfe-f353-4c69-ab43-3d5ed01bb62e,13707d35-b976-434b-b9de-75d06d55391e,2015-07-11,39.299651611,-6.403980721,10.1,9.646095496,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29102034,2015-06-19,fb047f93-f21a-4e79-bba6-3e3b356785f9,ad69fc94-f013-4779-b374-27614b5e9b89,2015-06-19,40.005013957,-6.586578765,13.5,12.89329596,tC/acre,0.2,1.1800000000000002,Temporary grassland
29102286,2015-07-16,dc2ea525-e903-46d0-b0cc-c7493d0fb23c,048e0d32-e94d-4c72-829f-80414747ee4f,2015-07-16,42.219779857,-7.199600359,73.8,70.483351248,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29122076,2015-06-27,12de7047-32c7-466d-91d8-211791cee295,2b96327e-1ed9-40af-b021-8eb56daff135,2015-06-27,40.378849151,-6.661643553,17.4,18.0756239388,tC/acre,0.2,1.2835,Grassland without tree/shrub cover
29122112,2015-05-20,7428988e-a231-40a0-99be-d73f2f2ddf69,30c27875-852d-4c93-9e99-abc4dbc605e8,2015-05-20,40.695670986,-6.74687852,14.0,12.741943396,tC/acre,0.2,1.1245,Grassland without tree/shrub cover
29122288,2015-07-16,def94d93-287b-4c5c-b973-5b325feff5b6,7b774012-8199-4cd1-8727-9a492b894fd7,2015-07-16,42.241412813,-7.181021443,42.2,31.918313254800005,tC/acre,0.2,0.9345,Grassland without tree/shrub cover
29122396,2015-05-30,d6e653ed-3cef-428a-8b5f-8a8043307e07,fd01e6c2-f3a8-4f66-89f8-d955acbf7353,2015-05-30,43.18733759,-7.462585722,26.6,25.404568336000008,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29142088,2015-07-05,a64aa879-12ce-4ccc-8dc4-ff710924b50b,9e9b1fae-d80f-4df8-b862-481f50b2973f,2015-07-05,40.488440814,-6.66685274,31.8,30.37087492800001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29142114,2015-05-31,e11aca28-7a21-4284-8b58-fae5639c2593,2738d637-bc31-4aa1-be67-1ba32e9f6019,2015-05-31,40.717242372,-6.728497886,34.2,29.10606930360001,tC/acre,0.2,1.0515,Grassland without tree/shrub cover
29182358,2015-04-28,2eb1587d-08af-48f4-8fe1-bb2d46f0f9f0,d8c55c90-1131-4ee9-8ec8-3f21963ae7a1,2015-04-28,42.867147328,-7.290385551,28.2,17.563291462800002,tC/acre,0.2,0.7695000000000001,Grassland without tree/shrub cover
29202138,2015-07-06,cb6b8f40-ea54-4254-8f6f-70aa45459a1b,48052142-6ffd-4ab6-8f2c-d020ca09e76b,2015-07-06,40.94028611,-6.716263901,10.3,9.837107288000002,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29222204,2015-04-28,f81f25c1-33fa-4c18-b9dc-168870db14a5,668112b0-648d-457c-89c4-1040e9e212bd,2015-04-28,41.524451628,-6.852970121,40.0,22.457375093333333,tC/acre,0.2,0.6936666666666667,Grassland without tree/shrub cover
29222266,2015-05-18,ebb32edf-5f85-4fad-92ec-15370a937f6f,0c80001d-b58d-449a-8644-5d8694b81ab3,2015-05-18,42.068816096,-7.006988671,40.7,38.870899672000014,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29242344,2015-05-29,0b263589-2eba-43d7-b048-e89747c7f86a,e867a2e0-228f-48f1-8a55-3a12c8ea69c9,2015-05-29,42.756848482,-7.182249589,46.7,27.7056938692,tC/acre,0.2,0.733,Grassland without tree/shrub cover
29282026,2015-06-18,fbcd0202-99ad-4894-b824-7235d3268dff,9320a82a-3319-4716-b2b0-6827cdb3116c,2015-06-18,39.969668883,-6.36200049,20.2,19.292190992,tC/acre,0.2,1.1800000000000002,Temporary grassland
29282088,2015-05-20,a1b8b36a-2f2e-4f2f-8c55-486cc3b3a3e7,8d1417de-f37d-4ea5-b38d-625c81f018c1,2015-05-20,40.516009108,-6.505275509,17.0,16.593744744,tC/acre,0.2,1.206,Grassland without tree/shrub cover
29302338,2015-05-29,f0342422-aabd-4167-9191-7f011da5d04a,46175500-91cf-4a81-a9d5-df7f529bf171,2015-05-29,42.716537136,-7.095117011,54.0,42.591582756,tC/acre,0.2,0.9745,Grassland without tree/shrub cover
29322340,2015-06-18,c2bc5844-9e5a-4785-8b03-90ce941440b7,bf780e99-3d71-4716-9b70-32af571cad5e,2015-06-18,42.738146943,-7.076381715,55.0,52.52824280000001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29341948,2015-07-13,1c0e56b7-b08c-4072-958b-8e72361d39f3,84bde5ce-4f29-4fa9-b2cc-1769acfe4324,2015-07-13,39.292891776,-6.118408757,10.8,10.314636768000003,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29342200,2015-08-20,647a713d-afb5-4fe9-9eb6-dd0b011e230e,28895099-755b-4ee9-816f-52c49b45fabc,2015-08-20,41.51326139,-6.702561032,29.0,25.889382164000004,tC/acre,0.2,1.103,Grassland without tree/shrub cover
29342440,2015-06-26,612c988c-8035-4371-a60e-4898d74e8bf1,3d6f0aab-4a1e-4d26-8a82-75f65baa7e22,2015-06-26,43.618050756,-7.314548778,28.3,27.02816856800001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29361970,2015-05-05,ada5f98d-f0e9-4429-b96c-4b2d113788b2,eb1bdbd4-bf18-4661-a5d5-b593fff00c2f,2015-05-05,39.490985845,-6.144455469,16.6,15.853978736000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29402158,2015-05-21,0cca496c-3b5c-4ddd-94a6-59900eec0da5,b81fcea6-57a3-4ce8-b0f3-3e6b1de03f7a,2015-05-21,41.155756999,-6.531302268,9.8,9.359577808000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29441976,2015-05-11,34c3cd39-c86f-46ae-905c-d923e6ff4ad1,9ccb963e-2b17-47b9-ae5b-63c85511a92b,2015-05-11,39.559229108,-6.066713301,12.8,12.224754688000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29442364,2015-07-20,2c98b482-94c7-4f02-8dd7-c5c51e3561ff,3c358736-ebcc-478c-b842-968f80bf6995,2015-07-20,42.972938364,-6.994568176,38.5,36.76976996000001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29442378,2015-07-24,d53afeab-5ac0-416b-9e41-5816b02130cd,3704f934-738a-4d8a-8814-6adb452dd37e,2015-07-24,43.095648254,-7.030744638,30.6,29.224804176000006,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29562218,2015-06-16,897b12c9-a37a-47c0-a0d5-c6a4e0f064f5,0e5b3a49-e1b8-4e64-a0a7-10aea743bff3,2015-06-16,41.714982432,-6.487854372,40.1,39.693464435600006,tC/acre,0.2,1.223,Grassland without tree/shrub cover
29642098,2015-05-16,6cb10073-0107-4dbc-be26-f62385b6a51e,85bc2c71-5db4-4d80-aeed-1deba6462a6a,2015-05-16,40.673855381,-6.112117774,12.6,11.921563936800002,tC/acre,0.2,1.169,Grassland without tree/shrub cover
29661968,2015-06-29,83f3bcad-89d7-473a-9ffd-eef2b72f71c0,aa476220-ffe5-46b2-b5af-e869bc2565a7,2015-06-29,39.530086719,-5.798524741,12.2,11.651719312000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29682168,2015-05-01,b001a291-8aae-4fac-acbb-ab5d7ce40771,01de9d63-c0b4-4c7a-8969-20266c0feeaa,2015-05-01,41.298335809,-6.228033459,10.3,13.288431370400003,tC/acre,0.2,1.594,Grassland without tree/shrub cover
29702138,2015-07-30,ea597d71-1818-409a-ab92-ff8db09875e8,0d3c5dba-20f0-4f0a-a22a-8d2b7a50b14e,2015-07-30,41.037915515,-6.134666333,14.2,17.877489673200003,tC/acre,0.2,1.5555,Grassland without tree/shrub cover
29721970,2015-05-29,b0b17595-7f76-47eb-bc63-728e4f62dd7e,6173a817-2ffb-45ec-a039-19889bab4f98,2015-05-29,39.558974765,-5.73450943,12.7,11.008835132400002,tC/acre,0.2,1.071,Grassland without tree/shrub cover
29722178,2015-05-12,01a3dc97-1425-4a78-8126-cdaeb194c385,789970cd-a3b6-439e-b96e-2cf7f49501c7,2015-05-12,41.394114913,-6.204733215,12.4,12.545266000000002,tC/acre,0.2,1.25,Grassland without tree/shrub cover
29761754,2015-05-17,55878e9d-d67b-40fb-9213-7f54b11181c9,5b53d6af-f7b2-4e48-ad46-ab1d4e251e4a,2015-05-17,37.652928591,-5.239352241,17.3,16.312487974000003,tC/acre,0.2,1.165,Grassland without tree/shrub cover
29761880,2015-05-28,fbe1de4f-f9d1-4a6b-9aca-be0e95fef820,ebfa557a-50ac-464a-b85e-a254f7e1d79a,2015-05-28,38.770071885,-5.49718734,15.9,17.656288305600004,tC/acre,0.2,1.372,Grassland without tree/shrub cover
29782206,2015-06-02,a0b2d56d-46d1-43cc-8195-b11f6edef380,00699036-5348-46ca-87c8-f57e3f68b07b,2015-06-02,41.652216424,-6.200412297,22.6,21.584332496000005,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29822326,2015-08-16,f311bc32-8f09-4805-b921-7f6ca6f817f3,051f3fb8-3164-4799-b18d-1360d529d2fd,2015-08-16,42.715318752,-6.443589387,25.0,23.876474000000005,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29842122,2015-05-09,c89226b8-8f0b-4b01-97eb-26a48157ef19,4f5b7418-cb4c-4c29-af4a-495a1a936476,2015-05-09,40.923562444,-5.93488787,46.0,43.93271216000001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29862388,2015-05-16,5186928a-a390-4696-a25d-828e4c73d1ad,6b6ddc7f-51bc-440b-8d09-9052d9ca4b42,2015-05-16,43.267630671,-6.550769133,62.3,43.6670762696,tC/acre,0.2,0.866,Grassland without tree/shrub cover
29882084,2015-05-17,dfa08e33-c13b-4f93-87ac-d071c2ebf716,a94186c9-cf65-4ffb-babd-02adcafbb73d,2015-05-17,40.595855542,-5.802445943,39.2,37.43831123200002,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29882126,2015-05-08,7d280ee4-219a-4c18-9576-bc4fef724a3f,318a8d0f-c7e2-4086-be33-58473f713857,2015-05-08,40.966407751,-5.897471858,23.0,21.966356080000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29922350,2015-06-23,ef7f0d50-fc25-4350-b846-fd86cf88014b,15d34d9d-1da8-4244-963f-4fd242c5ef88,2015-06-23,42.945764085,-6.383313427,50.6,48.32598337600001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29923358,2015-08-14,d99adfdb-264e-4447-84b6-f22edc31622d,0cbf2cd5-053e-4476-9c23-17a720466b9f,2015-08-14,51.71858324,-9.499034545,76.7,73.25302223200002,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
29941888,2015-05-28,4bbc25d6-aa23-4bfb-81e9-25f9871df3e3,803e0e00-1c1a-4b7d-b45f-9590c08755c1,2015-05-28,38.873739097,-5.310800011,18.3,19.37345194080001,tC/acre,0.2,1.308,Grassland without tree/shrub cover
29941916,2015-06-06,98804b06-98a1-46b6-9b0c-8b161530c490,c6e6023d-e63e-4f52-976a-289b853f20ac,2015-06-06,39.121742126,-5.369215276,11.6,11.078683936000004,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
30002386,2015-05-21,943799fd-56be-4b30-8710-fcdd7118b248,e6cf082b-f0f2-48e1-a93f-750224c532e7,2015-05-21,43.277629021,-6.376825822,92.3,83.10935210500001,tC/acre,0.2,1.1125,Grassland without tree/shrub cover
30002398,2015-05-16,6587ac9c-1759-4cd9-93d3-0be6736682d9,bd266a2b-3c57-4d9b-b9c9-f1bd8545f965,2015-05-16,43.383001252,-6.406963205,75.8,53.8963242916,tC/acre,0.2,0.8785000000000001,Grassland without tree/shrub cover
30022086,2015-05-23,1e64ffff-4c20-4875-9f27-59190ca6ff66,81ab69c3-6afe-422e-aa92-84fccdd38258,2015-05-23,40.639665131,-5.644766982,30.6,29.224804176000006,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
30022122,2015-05-10,3f49706c-f5df-4956-98a1-8f51408f16d5,64c537a2-f220-4121-ba5e-4732c53c917d,2015-05-10,40.9574413,-5.725414988,10.0,9.5505896,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
30022410,2015-07-18,19ed9a97-a33f-412b-8cd6-2110fe78d2c8,5506fa65-48f6-4d69-ba77-09b898d0a9a2,2015-07-18,43.492280629,-6.413026557,76.4,53.549994012800006,tC/acre,0.2,0.866,Grassland without tree/shrub cover
30042042,2015-08-08,3f784883-2eec-43f5-aaa3-b3b8242f867a,6970fade-14e2-401a-bd48-582ac3073c46,2015-08-08,40.254680625,-5.524653866,37.5,19.895375475,tC/acre,0.2,0.6555,Grassland without tree/shrub cover
30042052,2015-08-08,a92955ae-f568-4545-b5d3-b95a125e276f,c72472f0-0dcd-430a-b82b-536cdfe141ad,2015-08-08,40.34304852,-5.546541884,30.7,29.32031007200001,tC/acre,0.2,1.1800000000000002,Grassland without tree/shrub cover
